method_key,n_results,n_images,macro_precision,macro_recall,macro_iou,macro_boundary_f1,pixel_accuracy,weighted_iou
hsv | KMeans | Postprocessed Img06.jpg-segment of 4,1,1,0.3711394680585936,0.4751656128416084,0.3602504570002918,0.1164355318367349,0.7653201039451926,0.6840252477943234
xy_rgb_texture_leung_malik | KMeans | Postprocessed Img02.jpg-segment of 5,1,1,0.4081201674236476,0.4332016355969911,0.3589971064579874,0.1347445625176891,0.8126177939262051,0.6810231407461909
xy | KMeans | Postprocessed Img02.jpg-segment of 5,1,1,0.4061146231105403,0.4299738202204279,0.3587375245911597,0.2118096418717842,0.8128250464699063,0.6838390872420469
xy_hsv | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-1.5,1,1,0.46755742939517,0.3731044207505627,0.3547370401731113,0.2154876225220188,0.8677599238346901,0.5710004927693895
xy_lab_texture_glcm | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-0.8,1,1,0.5130038766586803,0.4639708765012723,0.3545191643250046,0.1393225845341937,0.7009213323883771,0.5808770610095895
xy_lab | KMeans | Postprocessed Img02.jpg-segment of 5,1,1,0.4212277795045061,0.4239335417366358,0.354226644263145,0.2156035659907361,0.807753835791219,0.675025451989934
xy_texture | KMeans | Postprocessed Img09-segment of 5,1,1,0.4539826541091232,0.4895399939551017,0.3536701000635916,0.2010242146037173,0.5854344223484849,0.3802402921761548
xy_hsv_texture_glcm | Sampled Mean Shift | Post Processed Img05.jpg-meanshift-0.8,1,1,0.6177408904870005,0.4482311463265164,0.3533311630389957,0.3170045367452229,0.8698077438437336,0.4123242205304829
HSV_only | Sampled Mean Shift | Post Processed Img08-epanechnikov-1.5,1,1,0.357572956598669,0.4925560986093595,0.3531130672414868,0.3520164564674223,0.6957761205808081,0.5276165943112401
HSV_only | Sampled Mean Shift | Post Processed Img08-gaussian-0.5,1,1,0.6074224758682307,0.4920348154595899,0.3524628300464631,0.3509503023907178,0.6949573863636364,0.5266749044064115
HSV_XY | Sampled Mean Shift | Post Processed Img08-epanechnikov-1.5,1,1,0.3561832705214446,0.4913057450722227,0.351471981635996,0.3366354796026559,0.6945628156565656,0.5250646152862426
lab_texture_leung_malik | KMeans | Postprocessed Img02.jpg-segment of 5,1,1,0.4013498366579744,0.4266963380464849,0.3511660357489758,0.1171428032289612,0.801646362394026,0.6663552033086595
lab_texture | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-1.5,1,1,0.6173259478175332,0.4288251392145222,0.347531833202993,0.1564689828390543,0.8280322018639775,0.517162038243749
rgb | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-0.8,1,1,0.3685554742951678,0.4569995643077981,0.3447224131791908,0.1673102157870953,0.739892904953146,0.6326650665335941
RGB_only | Sampled Mean Shift | Post Processed Img08-epanechnikov-1.5,1,1,0.3456802109022943,0.4942408916566664,0.3413470204626895,0.3371175071129264,0.6338975694444444,0.5143616663870259
RGB_only | Sampled Mean Shift | Post Processed Img08-gaussian-0.5,1,1,0.3454692914409152,0.4941910875756052,0.341185206588339,0.3359014018692405,0.6338877051767676,0.5140711477482198
RGB_XY | Sampled Mean Shift | Post Processed Img08-epanechnikov-1.5,1,1,0.3451025180601585,0.494184539297001,0.3409155828328604,0.332359671722484,0.6339468907828283,0.5135464011016162
xy_texture_glcm | KMeans | Postprocessed Img05.jpg-segment of 4,1,1,0.3394269023518155,0.4941348973607038,0.3367137932757156,0.0711877785269112,0.9167551686831892,0.4205453841480415
xy_rgb_texture | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-1.5,1,1,0.6253774630348525,0.4167549302512748,0.3365521035690855,0.201997883140709,0.8179415936425283,0.4827149543185851
LAB_Texture | Sampled Mean Shift | Post Processed Img08-gaussian-0.5,1,1,0.4373092232936041,0.4793641604634006,0.3356100531687909,0.1307203971986115,0.5899029356060606,0.4586443422404541
RGB_HSV_LAB_XY_Texture | Sampled Mean Shift | Post Processed Img08-gaussian-0.5,1,1,0.5127491223040401,0.4777672763625181,0.3352379770749795,0.1337943375239569,0.5844973169191919,0.4535548409196508
rgb_texture_glcm | KMeans | Postprocessed Img05.jpg-segment of 4,1,1,0.3347875382036873,0.4979105571847507,0.3338494813940913,0.0576000357071124,0.9176186836855216,0.4169679448965667
xy_hsv_texture_leung_malik | KMeans | Postprocessed Img02.jpg-segment of 5,1,1,0.3901932365915673,0.4145830728954542,0.3337705802685713,0.1321322411502173,0.7781620585358903,0.6332588536999679
hsv_texture | KMeans | Postprocessed Img09-segment of 5,1,1,0.4113345506039854,0.4912257082925938,0.3334561280583304,0.184973780954361,0.5325422190656566,0.3540967875853038
Texture_only | Sampled Mean Shift | Post Processed Img08-gaussian-0.5,1,1,0.4314982593827367,0.479713379333697,0.3332454613592491,0.1275628966253721,0.5868055555555556,0.4559255701273637
xy_rgb_texture_glcm | KMeans | Postprocessed Img05.jpg-segment of 4,1,1,0.3341618269514716,0.4977639296187683,0.3331615879091221,0.0543549672819012,0.9176980873638972,0.4161087866569385
xy_hsv_texture_glcm | KMeans | Postprocessed Img05.jpg-segment of 4,1,1,0.3330809067813172,0.499816715542522,0.3329995603966199,0.0173453996983408,0.918243987652728,0.4159064191749744
xy_lab_texture_glcm | KMeans | Postprocessed Img05.jpg-segment of 4,1,1,0.3329590392032417,0.5,0.3329590392032417,0.0,0.9184325713888696,0.4158558094251641
hsv_texture_glcm | KMeans | Postprocessed Img05.jpg-segment of 4,1,1,0.3344462580996191,0.4957111436950147,0.3325218845283761,0.0686763372620126,0.9171521870750664,0.4153098164057366
HSV_Texture | Sampled Mean Shift | Post Processed Img08-gaussian-0.5,1,1,0.435311441906631,0.4749027509511863,0.3323424147159197,0.1275870496041038,0.5852864583333334,0.4544716716665088
xy_rgb | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-1.5,1,1,0.3563432706783362,0.4470054012838047,0.329371805750196,0.1582285044322702,0.7221985983148279,0.6085172616215712
RGB_Texture | Sampled Mean Shift | Post Processed Img08-gaussian-0.5,1,1,0.43072583236402,0.4717944984229062,0.3292863611843334,0.1276919656839088,0.5818043718434344,0.4512835385670163
xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-1.5,1,1,0.3339713396235416,0.4783577644065399,0.3289072615090173,0.1353125498079523,0.5516928310386834,0.3597563178789011
lab_texture_glcm | KMeans | Postprocessed Img05.jpg-segment of 4,1,1,0.3297324853133951,0.4979105571847507,0.3288225041154256,0.045263668783895,0.9171124852358784,0.4106894017154477
xy_texture_leung_malik | KMeans | Postprocessed Img02.jpg-segment of 5,1,1,0.3881727382095033,0.4087526508889928,0.322044857202257,0.1299299227496557,0.7635507542049598,0.6099804045654448
xy_hsv_texture | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-0.8,1,1,0.6580638934051803,0.3717481648702581,0.3197828125940976,0.1560138537265668,0.8005064734036696,0.4468173301375408
xy_lab_texture_glcm | KMeans | Postprocessed Img06.jpg-segment of 4,1,1,0.3504213948554417,0.4320881073950451,0.3179294873055591,0.096566081170348,0.717284825576817,0.6019134441149616
rgb | Sampled Mean Shift | Post Processed Img05.jpg-meanshift-0.8,1,1,0.3170743048451594,0.4999266862170088,0.3170448205318951,0.0306502225789972,0.9147502258042104,0.3959794297275935
hsv_texture_glcm | KMeans | Postprocessed Img06.jpg-segment of 4,1,1,0.3442996773773825,0.438844610049998,0.3168162395313005,0.0888267325903113,0.7105441373336483,0.5999311661739128
xy_lab_texture | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-0.8,1,1,0.6530225466890431,0.3857534999997691,0.3162173779176916,0.1196994121074992,0.7996450800189118,0.4546779560092892
texture_glcm | KMeans | Postprocessed Img05.jpg-segment of 4,1,1,0.3370600076165606,0.4542155425219941,0.3156138563423332,0.0818720182136781,0.9059661938839316,0.3941921985632656
XY_only | KMeans | Postprocessed Img08-segment of 5,1,1,0.4395920097371793,0.4846717396190815,0.3154950222709068,0.0925814019305358,0.5372277462121212,0.3761755318097722
HSV_Texture | Sampled Mean Shift | Post Processed Img08-epanechnikov-0.5,1,1,0.4174356226734338,0.4643708607917219,0.3154667983282732,0.1228795358931043,0.5640881470959596,0.4293307113945678
rgb | Half Resize PCA 95 Mean Shift | Post Processed Img02.jpg-meanshift-1.5,1,1,0.3495182450838993,0.4550326214830986,0.3143579126977557,0.3236852853590063,0.5345690766251514,0.2939541919446762
lab | KMeans | Postprocessed Img05.jpg-segment of 4,1,1,0.3129301642653941,0.5,0.3129301642653941,0.0,0.9160901628767952,0.3908403480065907
xy_texture | Sampled Mean Shift | Post Processed Img09-meanshift-1.5,1,1,0.6953948083146081,0.3198965771767963,0.3123532816590844,0.1978766802286033,0.4885081281565656,0.3378237019526982
xy_hsv_texture_glcm | KMeans | Postprocessed Img06.jpg-segment of 4,1,1,0.3568534521169609,0.4436659420514505,0.3123270804334464,0.1071880733807875,0.6872509646428853,0.6078695746565275
LAB_Texture | Sampled Mean Shift | Post Processed Img08-epanechnikov-0.5,1,1,0.4128040274938529,0.4549020735610106,0.3112192581626087,0.1254363588422943,0.5622238005050505,0.4253359318522196
RGB_Texture | Sampled Mean Shift | Post Processed Img08-epanechnikov-0.5,1,1,0.4100506546817192,0.4546678955424375,0.3099054459482719,0.1242245729592945,0.5610598169191919,0.4239231347493575
Texture_only | Sampled Mean Shift | Post Processed Img08-epanechnikov-0.5,1,1,0.4103466293434963,0.4527881830825683,0.3093007086954173,0.1276923979365328,0.5590573705808081,0.423226280991627
xy_rgb | KMeans | Postprocessed Img05.jpg-segment of 4,1,1,0.3052683407188577,0.5,0.3052683407188577,0.0,0.9101348869986402,0.3812709612128211
rgb_texture_leung_malik | KMeans | Postprocessed Img02.jpg-segment of 5,1,1,0.3747558325161545,0.3954253031366679,0.3050897931785119,0.1240131250098344,0.7385768226889722,0.5776774074704009
xy_rgb | Sampled Mean Shift | Post Processed Img05.jpg-meanshift-1.5,1,1,0.3049543909855124,0.5,0.3049543909855124,0.0,0.9100852596996556,0.3808788474537486
hsv_texture_leung_malik | KMeans | Postprocessed Img02.jpg-segment of 5,1,1,0.3730105532655739,0.3939769930576202,0.303566757268445,0.1245448656516814,0.7361027454485398,0.5748535622922285
xy_lab | KMeans | Postprocessed Img05.jpg-segment of 4,1,1,0.3022647697557948,0.5,0.3022647697557948,0.0,0.90910263917976,0.3775195915638716
xy_lab_texture_leung_malik | KMeans | Postprocessed Img02.jpg-segment of 5,1,1,0.3718930080142716,0.3927754397294417,0.3022314036360388,0.1326194957833238,0.7340172667275471,0.5724409691723228
RGB_HSV_LAB_XY_Texture | Sampled Mean Shift | Post Processed Img08-epanechnikov-0.5,1,1,0.4025847876200727,0.4458643599969436,0.3000578048092366,0.1205846328870123,0.5506234217171717,0.4061661243575026
xy_lab_texture_leung_malik | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-1.5,1,1,0.3627148326547084,0.4648794610425187,0.2998213034059253,0.0972274276921318,0.493728978478559,0.3192450077503221
xy_lab | KMeans | Postprocessed Img04.jpg-segment of 5,1,1,0.3057348493613304,0.4788119431096341,0.2997615672918655,0.1223709640252945,0.5710537001708538,0.3622285312010085
xy_hsv | KMeans | Postprocessed Img06.jpg-segment of 4,1,1,0.3701822692346044,0.3486971911473028,0.2978449157205633,0.1677385903517707,0.740648869989763,0.611645751073853
hsv | Sampled Mean Shift | Post Processed Img09-meanshift-1.5,1,1,0.4192409416440901,0.317421411726236,0.2974139666633745,0.1774393833441284,0.4719953440656566,0.3199579374732418
xy_texture | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-1.5,1,1,0.6467743544882456,0.3831377601935024,0.2970289077297594,0.1273071233920815,0.7971450962105168,0.4436264677467175
xy_hsv_texture_glcm | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-0.8,1,1,0.7577475925506532,0.4003356525810312,0.2950229354332523,0.1283144257799163,0.6670918969997638,0.5226693847070233
xy_lab_texture | KMeans | Postprocessed Img01-segment of 5,1,1,0.4451599501454092,0.3180862380328031,0.2949691450069968,0.1148189359763778,0.8285762397911931,0.4747954345804098
xy_hsv | KMeans | Postprocessed Img05.jpg-segment of 4,1,1,0.294269934414912,0.5,0.294269934414912,0.0,0.9028893013468848,0.3675342830710923
xy_rgb_texture_glcm | KMeans | Postprocessed Img06.jpg-segment of 4,1,1,0.3384396394687225,0.4052016808129058,0.2911925596544169,0.0859618224936628,0.6826049295220096,0.5508419530979602
xy_texture_glcm | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-1.5,1,1,0.2974815440598268,0.4775030050976569,0.2889738900564281,0.1535704192776083,0.5872194660996929,0.3936088428665361
rgb_texture | KMeans | Postprocessed Img09-segment of 5,1,1,0.3733092697895216,0.4421185904692568,0.2863790904535376,0.1792295976955796,0.5297111742424242,0.3005135644200673
lab | Half Resize PCA 95 Mean Shift | Post Processed Img02.jpg-meanshift-1.5,1,1,0.4200236100473913,0.4437539655194612,0.2860721769981732,0.2760270834301348,0.5283968368080517,0.2896736401998738
hsv | KMeans | Postprocessed Img04.jpg-segment of 10,1,1,0.3548608166982323,0.4422635038279174,0.2859758641018871,0.1042617714183337,0.4735636410998996,0.2867724794164709
rgb_texture | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-1.5,1,1,0.5727968982905657,0.3458968599249007,0.2839359251234021,0.1194857941060678,0.8034468688674297,0.4418321743964371
xy_texture_glcm | KMeans | Postprocessed Img06.jpg-segment of 4,1,1,0.4061768077344753,0.4118442223162055,0.2819741653265962,0.0727327429211274,0.5745964249153477,0.4358917552964871
xy | Half Resize PCA 95 Mean Shift | Post Processed Img07.png-meanshift-0.8,1,1,0.9963495575221238,0.28146875,0.2811787843786095,0.0434728911942694,0.8149630343940855,0.2811787843786095
texture | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-1.5,1,1,0.5647068643650597,0.3467732546034549,0.2782189377722801,0.1565175774978468,0.7963614225296468,0.4317462170275157
xy_texture_dinov2_dinov2_vits14_pca64_max518 | KMeans | Postprocessed Img02.jpg-segment of 5,1,1,0.3552339454110762,0.3703690923244291,0.277714695938731,0.1628632753946722,0.6943866943866944,0.5287018969394277
texture | Sampled Mean Shift | Post Processed Img09-meanshift-1.5,1,1,0.4644047489006537,0.432347594926471,0.2740488096079438,0.166889333589937,0.5071022727272727,0.3049810263634204
XY_only | Sampled Mean Shift | Post Processed Img08-gaussian-0.5,1,1,0.3619786170948641,0.4574239563947372,0.2723553686510016,0.0718983662918028,0.4916153724747474,0.3188940475336893
lab | Sampled Mean Shift | Post Processed Img05.jpg-meanshift-1.5,1,1,0.2697464699600522,0.5,0.2697464699600522,0.0,0.8822939722682653,0.3369052147472861
xy_rgb_texture_leung_malik | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-1.5,1,1,0.4007765370367315,0.3997477284056418,0.2688086469358552,0.1133171650872709,0.4456332697420338,0.2913496003784001
xy | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-0.8,1,1,0.3371076513886944,0.3612595543707658,0.2680916575553621,0.1435009245373018,0.6968107725017718,0.4928277543553666
xy_rgb_texture | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-0.8,1,1,0.627293300878023,0.317876849995678,0.2660092668512332,0.1040095778903004,0.786892571939301,0.4105322502611214
texture | KMeans | Postprocessed Img09-segment of 5,1,1,0.2844742884951143,0.430097084725793,0.2644082602994904,0.1433907822151245,0.5317629419191919,0.2794339536643727
texture_glcm | KMeans | Postprocessed Img06.jpg-segment of 4,1,1,0.3055265001656131,0.3803207357943882,0.2603555380627567,0.0604608815817901,0.6382628553429404,0.5019922030786709
hsv_texture | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-0.8,1,1,0.6666723222991943,0.3082624847259106,0.2585068483225791,0.0842721504482341,0.7871840208288806,0.4072428131890187
lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,1,1,0.2774677012919869,0.4351500456650133,0.2584989052837174,0.0828713681262195,0.5007738218370991,0.2987512815804196
xy_hsv | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-1.5,1,1,0.353094765285503,0.3897101792815197,0.2553162820267239,0.1050537767564859,0.4204419212234047,0.2494072489818442
texture_leung_malik | KMeans | Postprocessed Img02.jpg-segment of 5,1,1,0.3649875185474077,0.358279099544416,0.2512274259741932,0.099925578254894,0.6618804282355685,0.4737425440781381
xy_rgb_texture | Sampled Mean Shift | Post Processed Img09-meanshift-1.5,1,1,0.2575676076561706,0.4706101871434947,0.2500686257202066,0.1421443979040045,0.4040995896464646,0.282850251637282
xy_rgb | KMeans | Postprocessed Img06.jpg-segment of 4,1,1,0.3260873280635124,0.3595493427039027,0.2490764601641044,0.1031943285430026,0.6156469013308135,0.4647450400442733
lab | KMeans | Postprocessed Img04.jpg-segment of 5,1,1,0.2651927833550113,0.4301332784350363,0.2456179862618809,0.0702534518302977,0.4902046413987021,0.2813774704824126
rgb | KMeans | Postprocessed Img09-segment of 5,1,1,0.2594859753313614,0.4500323325457603,0.2434127511063264,0.117546177048654,0.5138395675505051,0.2570961905298093
hsv | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,1,1,0.2972248271300429,0.3720732127551748,0.2425233189688131,0.1156098520532976,0.3941626251714283,0.2250926805813606
xy_rgb | KMeans | Postprocessed Img04.jpg-segment of 5,1,1,0.2574317913720633,0.425947382161919,0.2401131692284691,0.0870826939610477,0.4964718321189693,0.2906346076484101
lab_texture_glcm | KMeans | Postprocessed Img06.jpg-segment of 4,1,1,0.3136306948710975,0.3518533800425293,0.2399840250675923,0.0737647849108016,0.6304827151744232,0.4747502677833475
xy_hsv | KMeans | Postprocessed Img04.jpg-segment of 5,1,1,0.2646940483242981,0.4065452476141151,0.239773612938607,0.081441118363162,0.51598593329809,0.3134404285416142
rgb | Sampled Mean Shift | Post Processed Img09-meanshift-0.8,1,1,0.2599891110345756,0.423017949067045,0.2393382049491396,0.1158584496859415,0.4916646938131313,0.2534250046646104
lab_texture | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-0.8,1,1,0.3598698019651385,0.2926551715607451,0.2383350793778709,0.0673072970953473,0.7751309900842611,0.3836347275790098
rgb_texture | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-0.8,1,1,0.3794867465811244,0.2780224129827078,0.236296545488951,0.065937242175852,0.7819638473844082,0.3803534129056611
xy | KMeans | Postprocessed Img04.jpg-segment of 5,1,1,0.2521704557529037,0.4063213837368836,0.2291360120162379,0.0987770907585338,0.5102857011515388,0.2985478418881677
rgb | KMeans | Postprocessed Img06.jpg-segment of 4,1,1,0.2859832489571391,0.3731504391277295,0.2289550857573757,0.0599244085332952,0.56644617686432,0.4244668136113839
xy_rgb | KMeans | Postprocessed Img01-segment of 5,1,1,0.4560497119184801,0.2369319446849566,0.226584494546831,0.112717267420983,0.7978316202615268,0.3647204644234679
rgb_texture_glcm | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-1.5,1,1,0.5183947768988056,0.3356449032709386,0.2250111315554669,0.1201878958540147,0.6153004173556973,0.4523643281951202
lab_texture | KMeans | Postprocessed Img01-segment of 5,1,1,0.4304925826473566,0.2419290997699329,0.2243982469424749,0.0712184906299564,0.7848329997862709,0.3612013831941888
rgb | KMeans | Postprocessed Img04.jpg-segment of 10,1,1,0.2883049913040553,0.4095235777589083,0.2235328627638098,0.0629670280157856,0.4282529248166962,0.2411026656814812
xy_rgb_texture | KMeans | Postprocessed Img01-segment of 5,1,1,0.4447777157738095,0.2366103455953294,0.2234800691621103,0.1117192715408709,0.7861218515424123,0.359723443465137
hsv_texture_leung_malik | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-1.5,1,1,0.3222693731201097,0.3622549871336128,0.2231672158701378,0.0697921484046207,0.3720818872058902,0.2142115267876932
xy_texture | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-0.8,1,1,0.6160116635184947,0.2564090748697312,0.2216262244311211,0.1018915196520955,0.7635831374149131,0.3421937662013554
rgb_texture_glcm | KMeans | Postprocessed Img06.jpg-segment of 4,1,1,0.3159177547775841,0.3286565082623258,0.2172565389169416,0.0600547502693744,0.6055673675092527,0.4366694547982109
rgb_texture | KMeans | Postprocessed Img01-segment of 5,1,1,0.3463437948064362,0.2689063157113524,0.2171047375569225,0.0737532995344772,0.7618733039293787,0.3494614266022969
texture | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-0.8,1,1,0.3628232346082901,0.2578977314894985,0.2158117004098869,0.0637531464282614,0.7624756316345102,0.3473800965901669
xy_rgb | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-1.5,1,1,0.4646087092895603,0.2198624545432056,0.2127366732891303,0.1114251763472332,0.78864774191877,0.3424303963830095
rgb | Sampled Mean Shift | Post Processed Img09-meanshift-1.5,1,1,0.2167920921720058,0.4799263652851395,0.2112773165711393,0.15263122678053,0.4109848484848485,0.2356211409684777
texture | Sampled Mean Shift | Post Processed Img09-meanshift-0.8,1,1,0.3221717510023477,0.4724174886868494,0.2107949610814227,0.131188532640141,0.403152619949495,0.2289855444344294
hsv_texture | KMeans | Postprocessed Img01-segment of 5,1,1,0.4487101975010076,0.2203201147861366,0.2097552933418121,0.0994644444346662,0.7814586693091365,0.3376314348248346
xy_rgb | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-1.5,1,1,0.2097754703017612,0.3847097634976818,0.2079496850306033,0.0577395689768275,0.4276591506347637,0.2264482750546639
texture_dinov2_dinov2_vits14_pca64_max518 | KMeans | Postprocessed Img02.jpg-segment of 5,1,1,0.2897267776276293,0.3022320537243181,0.2078799089854709,0.1311119084649614,0.5773796801834185,0.3986886153098042
xy_lab_texture | Sampled Mean Shift | Post Processed Img09-meanshift-1.5,1,1,0.2135329736443737,0.2401243998254037,0.2062865606719664,0.1004722018040006,0.4152659406565656,0.2395744410505912
hsv_texture | Sampled Mean Shift | Post Processed Img09-meanshift-1.5,1,1,0.2440255895104155,0.2014622435617634,0.1975644208543789,0.1048236177747515,0.4036556976010101,0.2294448341350613
xy | KMeans | Postprocessed Img06.jpg-segment of 4,1,1,0.2844082415487889,0.2653618860270869,0.1895049855722322,0.1154726494146068,0.5499803134105048,0.3500884108803774
texture_glcm | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-1.5,1,1,0.3799480859836946,0.3071279373368146,0.1892214375179327,0.0872609939395943,0.5368847940782738,0.3315641746849567
lab_texture_leung_malik | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-1.5,1,1,0.2726554719354822,0.3128903203205377,0.184228745391479,0.0526811144045724,0.3705763823446035,0.2109760478159703
xy | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-0.8,1,1,0.2967154292023185,0.2393439378571605,0.1802347242921013,0.0401315789473684,0.7190108872351862,0.2901138159542712
lab_texture | Sampled Mean Shift | Post Processed Img09-meanshift-1.5,1,1,0.196804279521139,0.2159864687909209,0.1750973106864826,0.080418071498534,0.4148023200757575,0.2033522697771968
xy_hsv_texture | KMeans | Postprocessed Img01-segment of 5,1,1,0.4744422857908488,0.1751972886722905,0.1719516340504054,0.1104515440538918,0.7623396221527062,0.2767809860717373
texture | KMeans | Postprocessed Img01-segment of 5,1,1,0.4656742794997281,0.1694827202335304,0.1653512900345135,0.0917326518542058,0.7569057195225419,0.2661567792404388
xy | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,1,1,0.1785027494015268,0.3470466928968956,0.1642743245225628,0.0799295769070002,0.4410669547429149,0.2174430230801338
xy_texture | KMeans | Postprocessed Img01-segment of 5,1,1,0.4706675411747558,0.1597729015659401,0.1566532453672261,0.0958656968783263,0.7531492671679587,0.2521560202874759
hsv | KMeans | Postprocessed Img04.jpg-segment of 5,1,1,0.1710450927399145,0.3045789797668793,0.1483892234863285,0.0502149550959601,0.3904888868457949,0.1916097723064368
rgb | KMeans | Postprocessed Img04.jpg-segment of 5,1,1,0.1825782535101425,0.2916549188161387,0.1439205468251626,0.0352740607514917,0.3625815002949717,0.1853954528578349
xy_hsv_texture_leung_malik | KMeans | Postprocessed Img04.jpg-segment of 10,1,1,0.1593089259389108,0.2970751078805121,0.1381278037775411,0.0340969154504759,0.3809501919231388,0.1776033882610589
xy_texture_leung_malik | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,1,1,0.3065106150577549,0.2851498393648131,0.1338687768106219,0.0342364628364696,0.3263574443959209,0.1716263972246729
rgb | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-1.5,1,1,0.1299137727380108,0.25,0.1299137727380108,0.0600832644384079,0.5196550909520434,0.3066161111837798
xy | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-1.5,1,1,0.1299137727380108,0.25,0.1299137727380108,0.0600832644384079,0.5196550909520434,0.3066161111837798
xy | Half Resize PCA 95 Mean Shift | Post Processed Img02.jpg-meanshift-1.5,1,1,0.1250510035556764,0.25,0.1250510035556764,0.1432131238777984,0.5002040142227058,0.2521671579217097
rgb_texture_leung_malik | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,1,1,0.2864662615486747,0.2445368506613688,0.123016695007117,0.0381478295529002,0.3104711119283487,0.1502203090614614
lab_texture_leung_malik | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,1,1,0.2381201528604963,0.227508760649813,0.1167522435843062,0.0344716269327663,0.2876548601374491,0.1371787950731104
xy_lab_texture_leung_malik | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,1,1,0.1931485453111054,0.2527144834995273,0.1160026104303064,0.0327811040675918,0.3124363129304863,0.1558378184221102
xy_texture_leung_malik | KMeans | Postprocessed Img04.jpg-segment of 10,1,1,0.1343885795485531,0.2684902934325254,0.1151175159546562,0.0228784702777323,0.3318967828931742,0.1422572320155266
hsv | Sampled Mean Shift | Post Processed Img05.jpg-meanshift-1.5,1,1,0.4560778727445394,0.1171055840039014,0.1145224752593299,0.1170520491655552,0.8021855862472829,0.0860098289604453
xy_rgb_texture_leung_malik | KMeans | Postprocessed Img04.jpg-segment of 10,1,1,0.141914070261211,0.259310825441537,0.113761012924047,0.0286912820037328,0.332785528765486,0.1467228729056446
hsv_texture_leung_malik | KMeans | Postprocessed Img04.jpg-segment of 10,1,1,0.1342031916112764,0.2639614102925633,0.1136551454258741,0.0264777630677921,0.3267366937121229,0.1419545124143945
xy_lab_texture_leung_malik | KMeans | Postprocessed Img04.jpg-segment of 10,1,1,0.1356461951714321,0.255165223656597,0.1126920310345468,0.031804125045459,0.3204082101730756,0.1394524376231977
rgb_texture_leung_malik | KMeans | Postprocessed Img04.jpg-segment of 10,1,1,0.1323420856276667,0.2542537893079677,0.1111117172073786,0.031584463396814,0.3180407750476934,0.1386596005901681
xy_hsv_texture_leung_malik | KMeans | Postprocessed Img04.jpg-segment of 5,1,1,0.1326108623078551,0.2579694731322204,0.110706007733489,0.0329580902889169,0.3205193034071145,0.139252364127785
lab_texture_leung_malik | KMeans | Postprocessed Img04.jpg-segment of 10,1,1,0.1336096287768925,0.2458193757026308,0.1004789865663672,0.0359715774806398,0.3155737390917936,0.1277626429562023
HSV_XY | Sampled Mean Shift | Post Processed Img08-gaussian-1.5,1,1,0.0997696693497474,0.25,0.0997696693497474,0.1463638449185593,0.3990786773989899,0.1698903146370383
HSV_only | Sampled Mean Shift | Post Processed Img08-gaussian-1.5,1,1,0.0997696693497474,0.25,0.0997696693497474,0.1463638449185593,0.3990786773989899,0.1698903146370383
LAB_XY | Sampled Mean Shift | Post Processed Img08-gaussian-1.5,1,1,0.0997696693497474,0.25,0.0997696693497474,0.1463638449185593,0.3990786773989899,0.1698903146370383
