method_key,feature_set,method_dir,algorithm,n_images,n_predictions,macro_precision,macro_recall,macro_iou,macro_boundary_f1,pixel_accuracy
XY_only | Sampled Mean Shift | Post Processed Img08-epanechnikov-0.5,XY_only,Sampled Mean Shift,Mean Shift,1,1,0.7521255183650828,0.4511412470094125,0.30379314817939335,0.06825488575581763,0.33308672664141414
xy_hsv_texture_glcm | Sampled Mean Shift | Post Processed Img05.jpg-meanshift-0.8,xy_hsv_texture_glcm,Sampled Mean Shift,Mean Shift,1,1,0.5277311062042302,0.3650390774440967,0.3019594437457349,0.08323987793715112,0.11648519617671288
XY_only | KMeans | Postprocessed Img08-segment of 5,XY_only,KMeans,KMeans,1,1,0.481997446613304,0.49087263808746445,0.30040895746561724,0.07039184518040671,0.44798571654040403
xy_rgb | KMeans | Postprocessed Img06.jpg-segment of 4,xy_rgb,KMeans,KMeans,1,1,0.4342320528787287,0.5110792178316645,0.30020148217197656,0.10230644141274438,0.49688951885975274
xy_lab | KMeans | Postprocessed Img04.jpg-segment of 5,xy_lab,KMeans,KMeans,1,1,0.30573484936133044,0.47881194310963415,0.2997615672918655,0.1223709640252945,0.5710537001708538
xy_rgb_texture_leung_malik | KMeans | Postprocessed Img02.jpg-segment of 5,xy_rgb_texture_leung_malik,KMeans,KMeans,1,1,0.40623507095277583,0.3849533669286689,0.2992633514080244,0.1516015171273345,0.660895978652988
HSV_XY | Sampled Mean Shift | Post Processed Img08-epanechnikov-0.5,HSV_XY,Sampled Mean Shift,Mean Shift,1,1,0.95051224048341,0.3229768473204193,0.2975010773061972,0.19208797096901542,0.2520419034090909
hsv | Sampled Mean Shift | Post Processed Img09-meanshift-1.5,hsv,Sampled Mean Shift,Mean Shift,1,1,0.41924094164409015,0.31742141172623606,0.2974139666633745,0.17743938334412843,0.4719953440656566
xy_hsv | KMeans | Postprocessed Img05.jpg-segment of 4,xy_hsv,KMeans,KMeans,1,1,0.2985282736626054,0.5102414045354792,0.29729587101433563,0.11301346944735113,0.4500501235719745
texture | KMeans | Postprocessed Img09-segment of 5,texture,KMeans,KMeans,1,1,0.3597064349806313,0.475052498811517,0.2968015826780333,0.17482509389696652,0.504034485479798
xy_hsv_texture_leung_malik | Quarter Resize Mean Shift | Post Processed Img03.jpg-meanshift-1.5,xy_hsv_texture_leung_malik,Quarter Resize Mean Shift,Mean Shift,1,1,0.9882443289224953,0.2978386269762142,0.2967871272198272,0.1677488532793233,0.3648875331118322
xy_hsv | Half Resize PCA 95 Mean Shift | Post Processed Img02.jpg-meanshift-0.8,xy_hsv,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.6755037493005223,0.36663885166265,0.2965675950550405,0.21406095624789795,0.44323547127285445
xy_lab | KMeans | Postprocessed Img02.jpg-segment of 5,xy_lab,KMeans,KMeans,1,1,0.5182304474733455,0.4217413914411035,0.29597379236922705,0.19594143298731573,0.5297504549840999
xy | KMeans | Postprocessed Img10-segment of 5,xy,KMeans,KMeans,1,1,0.7743853052853714,0.31973786747335414,0.2924909838481077,0.08583830912969363,0.33989232911459766
rgb | KMeans | Postprocessed Img01-segment of 5,rgb,KMeans,KMeans,1,1,0.5446788771839979,0.4267986957540454,0.29113262925076977,0.18431385954589052,0.40252977636155207
rgb | KMeans | Postprocessed Img09-segment of 5,rgb,KMeans,KMeans,1,1,0.3818300285066818,0.454529678623573,0.2892909801551202,0.2018840153262846,0.46166745580808083
xy_texture_glcm | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-1.5,xy_texture_glcm,Quarter Resize Mean Shift,Mean Shift,1,1,0.3285411489649835,0.4771658322531811,0.2890874178477735,0.15346921928965576,0.5869359792109615
xy_lab_texture_leung_malik | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-1.5,xy_lab_texture_leung_malik,Sampled Mean Shift,Mean Shift,1,1,0.3626051618972513,0.43045759889272767,0.2856554545783228,0.09880656152936175,0.47404632204779307
lab_texture_leung_malik | KMeans | Postprocessed Img02.jpg-segment of 5,lab_texture_leung_malik,KMeans,KMeans,1,1,0.40318735950564916,0.42523708169984187,0.283099896290573,0.17209868577572268,0.6103457879158813
hsv | KMeans | Postprocessed Img04.jpg-segment of 10,hsv,KMeans,KMeans,1,1,0.42892708706508803,0.39027045502633284,0.28285336972628694,0.13696026974087516,0.4251499758659526
lab | Half Resize PCA 95 Mean Shift | Post Processed Img02.jpg-meanshift-1.5,lab,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.41888449736457084,0.4381883818852855,0.2818059468627988,0.27353661916676836,0.527438293793434
xy_texture_leung_malik | KMeans | Postprocessed Img02.jpg-segment of 5,xy_texture_leung_malik,KMeans,KMeans,1,1,0.3985871661111753,0.3718541384559194,0.281354851048763,0.12999124386971073,0.647858498325788
xy | Half Resize PCA 95 Mean Shift | Post Processed Img07.png-meanshift-0.8,xy,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.9963495575221238,0.28146875,0.28117878437860955,0.04347289119426948,0.2050305368048859
xy_lab_texture | Quarter Resize Mean Shift | Post Processed Img10-meanshift-1.5,xy_lab_texture,Quarter Resize Mean Shift,Mean Shift,1,1,0.7905407576390451,0.301943290524081,0.27957661255958505,0.04309854168652388,0.4931592624455659
xy_rgb | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-0.8,xy_rgb,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.9458981736790989,0.284135412610239,0.2795474901099211,0.16790592524325101,0.23835985518228509
xy_texture_leung_malik | Quarter Resize Mean Shift | Post Processed Img03.jpg-meanshift-1.5,xy_texture_leung_malik,Quarter Resize Mean Shift,Mean Shift,1,1,0.9961626284409488,0.2796165076199972,0.27931564953715643,0.141405898447617,0.3530741381208671
xy_rgb | Quarter Resize Mean Shift | Post Processed Img03.jpg-meanshift-0.8,xy_rgb,Quarter Resize Mean Shift,Mean Shift,1,1,0.9829944779116466,0.2788954564876798,0.27755629972182355,0.20479058854528934,0.33311312750565086
texture | Sampled Mean Shift | Post Processed Img09-meanshift-1.5,texture,Sampled Mean Shift,Mean Shift,1,1,0.3713346209990621,0.43334996313186197,0.2756949005734521,0.18824868036656173,0.4828559027777778
xy_hsv_texture_leung_malik | KMeans | Postprocessed Img02.jpg-segment of 5,xy_hsv_texture_leung_malik,KMeans,KMeans,1,1,0.4634209196090387,0.5358230119239494,0.27482476323474664,0.14842227198085908,0.5590831665598021
XY_only | Sampled Mean Shift | Post Processed Img08-gaussian-0.5,XY_only,Sampled Mean Shift,Mean Shift,1,1,0.3619786170948641,0.4574239563947372,0.27235536865100163,0.07189836629180282,0.49161537247474746
xy_texture_glcm | KMeans | Postprocessed Img06.jpg-segment of 4,xy_texture_glcm,KMeans,KMeans,1,1,0.43718007017076954,0.36005306897711375,0.2722936719542289,0.06875374006963877,0.5135837467517127
xy_hsv | Quarter Resize Mean Shift | Post Processed Img03.jpg-meanshift-0.8,xy_hsv,Quarter Resize Mean Shift,Mean Shift,1,1,0.9875998454006699,0.2729579119783507,0.2720256207805112,0.1733856309962062,0.3324848932325568
rgb_texture_leung_malik | KMeans | Postprocessed Img02.jpg-segment of 5,rgb_texture_leung_malik,KMeans,KMeans,1,1,0.39016624531642685,0.4093271180759501,0.27173937149585975,0.15386808962014137,0.6207667048788544
lab | Sampled Mean Shift | Post Processed Img05.jpg-meanshift-1.5,lab,Sampled Mean Shift,Mean Shift,1,1,0.2697464699600522,0.5,0.2697464699600522,0.0,0.8822939722682653
xy_rgb_texture_leung_malik | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-1.5,xy_rgb_texture_leung_malik,Sampled Mean Shift,Mean Shift,1,1,0.40077653703673155,0.3997477284056418,0.2688086469358552,0.11331716508727097,0.4456332697420338
lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,lab,Sampled Mean Shift,Mean Shift,1,1,0.312819772847811,0.4422384900804155,0.26786390946675936,0.09144300260468068,0.4969851594762529
rgb_texture | Quarter Resize Mean Shift | Post Processed Img10-meanshift-1.5,rgb_texture,Quarter Resize Mean Shift,Mean Shift,1,1,0.9705765231626919,0.2692012689374183,0.26702211185567953,0.0307276204287168,0.5459428297753457
hsv_texture_leung_malik | KMeans | Postprocessed Img02.jpg-segment of 5,hsv_texture_leung_malik,KMeans,KMeans,1,1,0.3822391355922745,0.45311895095624793,0.2665240086754205,0.16258322984256263,0.6166669904987662
xy_lab_texture_glcm | KMeans | Postprocessed Img06.jpg-segment of 4,xy_lab_texture_glcm,KMeans,KMeans,1,1,0.4058919554154204,0.3468419381461153,0.2647484284167455,0.06901997823827612,0.5666745413024648
xy | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-0.8,xy,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.49785623848729627,0.5019947993657776,0.2631675487304753,0.19828875648923983,0.23896865952940718
xy_rgb | KMeans | Postprocessed Img01-segment of 5,xy_rgb,KMeans,KMeans,1,1,0.4931166928437158,0.3748999136740416,0.25761510070477167,0.15714703334695582,0.37892241630559387
xy | KMeans | Postprocessed Img01-segment of 5,xy,KMeans,KMeans,1,1,0.35101434987571123,0.5785774768253344,0.2567023875045992,0.20405414226262608,0.30447989326494
rgb | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-0.8,rgb,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.5481038622592681,0.4268394839435764,0.2556068501385743,0.23136039814123155,0.5825933769859003
xy_hsv | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-1.5,xy_hsv,Sampled Mean Shift,Mean Shift,1,1,0.3622734095420276,0.38963192374983285,0.2552428951145423,0.10543399871107742,0.4204112748140146
xy_lab_texture_leung_malik | KMeans | Postprocessed Img02.jpg-segment of 5,xy_lab_texture_leung_malik,KMeans,KMeans,1,1,0.3706232303440787,0.35237542879225264,0.2534890357283703,0.14725042674846678,0.5971917280328495
texture_glcm | KMeans | Postprocessed Img06.jpg-segment of 4,texture_glcm,KMeans,KMeans,1,1,0.39320804165652,0.3533525352215743,0.2514814046305148,0.06249109411996716,0.5159067643121505
xy_rgb_texture | Sampled Mean Shift | Post Processed Img09-meanshift-1.5,xy_rgb_texture,Sampled Mean Shift,Mean Shift,1,1,0.2575676076561706,0.4706101871434947,0.2500686257202066,0.14214439790400452,0.40409958964646464
xy | KMeans | Postprocessed Img03.jpg-segment of 5,xy,KMeans,KMeans,1,1,1.0,0.248522290272041,0.248522290272041,0.07762938230383973,0.3118762184182745
lab | KMeans | Postprocessed Img04.jpg-segment of 5,lab,KMeans,KMeans,1,1,0.2651927833550113,0.4301332784350363,0.24561798626188097,0.07025345183029777,0.4902046413987021
xy_hsv | KMeans | Postprocessed Img02.jpg-segment of 5,xy_hsv,KMeans,KMeans,1,1,0.43058660910927066,0.34048113873162483,0.24417792400987443,0.17124919346590342,0.49068335049643463
texture_leung_malik | KMeans | Postprocessed Img02.jpg-segment of 5,texture_leung_malik,KMeans,KMeans,1,1,0.4304369576092128,0.42143993370798494,0.24373672369652516,0.14034094821248388,0.5738434336565178
xy_lab_texture | KMeans | Postprocessed Img01-segment of 5,xy_lab_texture,KMeans,KMeans,1,1,0.49193457630923526,0.3590884450592033,0.24264261663828177,0.14899024301118674,0.37526959022286127
xy | KMeans | Postprocessed Img02.jpg-segment of 5,xy,KMeans,KMeans,1,1,0.5224217163043339,0.3769765774188212,0.2426144478646629,0.15106519448221037,0.4407743473164034
xy_rgb | KMeans | Postprocessed Img04.jpg-segment of 5,xy_rgb,KMeans,KMeans,1,1,0.25743179137206335,0.425947382161919,0.24011316922846918,0.08708269396104774,0.49647183211896934
hsv | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,hsv,Sampled Mean Shift,Mean Shift,1,1,0.31060261585552923,0.36644552153265664,0.23990310657406436,0.1277632555260832,0.39266478191248916
xy_hsv | KMeans | Postprocessed Img04.jpg-segment of 5,xy_hsv,KMeans,KMeans,1,1,0.26469404832429816,0.4065452476141151,0.23977361293860705,0.081441118363162,0.51598593329809
xy | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-0.8,xy,Quarter Resize Mean Shift,Mean Shift,1,1,0.5439246400796615,0.4218568928009442,0.23975426263251362,0.19880433808344733,0.3753838884951571
xy | KMeans | Postprocessed Img05.jpg-segment of 4,xy,KMeans,KMeans,1,1,0.28010830492151095,0.6235635343214336,0.23966826808561312,0.037443090116788216,0.3995394586654227
xy_lab | Half Resize PCA 95 Mean Shift | Post Processed Img02.jpg-meanshift-0.8,xy_lab,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.729338195749113,0.3211447388634112,0.23953331425834243,0.2247831060214994,0.3022519284201527
rgb | Sampled Mean Shift | Post Processed Img09-meanshift-0.8,rgb,Sampled Mean Shift,Mean Shift,1,1,0.25998911103457567,0.423017949067045,0.23933820494913965,0.11585844968594156,0.4916646938131313
xy | KMeans | Postprocessed Img07.png-segment of 4,xy,KMeans,KMeans,1,1,0.3877654839119929,0.381125,0.23794287498049008,0.038486209108402815,0.3039054966248795
rgb | KMeans | Postprocessed Img04.jpg-segment of 10,rgb,KMeans,KMeans,1,1,0.3753874429670543,0.3784663381474487,0.23421868009618785,0.08472382861810127,0.3878762804452923
xy_texture_leung_malik | Half Resize PCA 95 Mean Shift | Post Processed Img02.jpg-meanshift-0.8,xy_texture_leung_malik,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.5100983779165903,0.24682112341790993,0.22996904649243766,0.1774497128437108,0.3787345936878647
xy_rgb | Half Resize PCA 95 Mean Shift | Post Processed Img01-meanshift-1.5,xy_rgb,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.4843814956914335,0.31289519962124296,0.22959340951447832,0.11142517634723323,0.4135206378197032
xy_rgb_texture | Quarter Resize Mean Shift | Post Processed Img10-meanshift-1.5,xy_rgb_texture,Quarter Resize Mean Shift,Mean Shift,1,1,0.9606697224344283,0.23148596989648465,0.2293127395291021,0.03585097942884079,0.37002598646575197
xy_rgb_texture_leung_malik | Half Resize PCA 95 Mean Shift | Post Processed Img02.jpg-meanshift-0.8,xy_rgb_texture_leung_malik,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.5419701185500978,0.24844832388677385,0.22931165111913726,0.18860564542570946,0.37689522736251707
xy | KMeans | Postprocessed Img04.jpg-segment of 5,xy,KMeans,KMeans,1,1,0.25217045575290375,0.4063213837368836,0.22913601201623793,0.09877709075853387,0.5102857011515388
xy_texture | Quarter Resize Mean Shift | Post Processed Img10-meanshift-1.5,xy_texture,Quarter Resize Mean Shift,Mean Shift,1,1,0.9938537675606641,0.2292002871676556,0.22887587161922035,0.027381112276019554,0.2981082207696606
lab_texture_leung_malik | Half Resize PCA 95 Mean Shift | Post Processed Img02.jpg-meanshift-1.5,lab_texture_leung_malik,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.5408657204322976,0.28352487345369237,0.22886152827097608,0.19017293980173655,0.42596874372575305
hsv_texture_leung_malik | Half Resize PCA 95 Mean Shift | Post Processed Img02.jpg-meanshift-1.5,hsv_texture_leung_malik,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.5666239395030088,0.2789874545431439,0.22763061260099898,0.17797651212319185,0.4343819016716213
rgb_texture_leung_malik | Half Resize PCA 95 Mean Shift | Post Processed Img02.jpg-meanshift-1.5,rgb_texture_leung_malik,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.5748661341309792,0.28400809458443227,0.2269128670537364,0.1942618949193248,0.4328534141618254
texture_leung_malik | Half Resize PCA 95 Mean Shift | Post Processed Img02.jpg-meanshift-1.5,texture_leung_malik,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.5548375665857036,0.2911373744270117,0.22680439139697953,0.18907495775512245,0.43793110148250336
xy_hsv_texture_glcm | KMeans | Postprocessed Img06.jpg-segment of 4,xy_hsv_texture_glcm,KMeans,KMeans,1,1,0.39782756738403746,0.27453417687003157,0.22618484633232322,0.09761267923997298,0.5273564847625797
rgb_texture_glcm | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-1.5,rgb_texture_glcm,Quarter Resize Mean Shift,Mean Shift,1,1,0.5357558880099167,0.33603880092254634,0.22534205715789013,0.12149867937060782,0.6135364989369242
texture | Quarter Resize Mean Shift | Post Processed Img10-meanshift-1.5,texture,Quarter Resize Mean Shift,Mean Shift,1,1,0.971977847262706,0.2250737861337293,0.22362272409977535,0.05719498284138488,0.5067981658699258
xy_hsv_texture_leung_malik | Half Resize PCA 95 Mean Shift | Post Processed Img02.jpg-meanshift-0.8,xy_hsv_texture_leung_malik,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.5158721049936694,0.2392141070096714,0.22315140193264016,0.18564049027844862,0.36630591770778687
hsv_texture_leung_malik | Half Resize PCA 95 Mean Shift | Post Processed Img02.jpg-meanshift-0.8,hsv_texture_leung_malik,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.5048633177640898,0.24646013220017512,0.22293951872796364,0.18687972935896097,0.37578124494012344
hsv_texture_glcm | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-0.8,hsv_texture_glcm,Quarter Resize Mean Shift,Mean Shift,1,1,0.5653793934781945,0.24824786830984125,0.22168012206799653,0.10533482793658647,0.3772029293645169
xy_lab_texture_leung_malik | Half Resize PCA 95 Mean Shift | Post Processed Img02.jpg-meanshift-1.5,xy_lab_texture_leung_malik,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.5129583763268049,0.27017262288264976,0.22127367847690707,0.17855005305751753,0.4130543195963757
xy_lab_texture_leung_malik | Quarter Resize Mean Shift | Post Processed Img03.jpg-meanshift-1.5,xy_lab_texture_leung_malik,Quarter Resize Mean Shift,Mean Shift,1,1,0.609472818869754,0.2573885486397949,0.2209486256619518,0.2566342399576468,0.33499783032493313
xy_hsv_texture_leung_malik | Half Resize PCA 95 Mean Shift | Post Processed Img02.jpg-meanshift-1.5,xy_hsv_texture_leung_malik,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.5723658084980388,0.26326667770658324,0.2207297148011142,0.18181196810918296,0.4119921503099073
lab_texture_leung_malik | Half Resize PCA 95 Mean Shift | Post Processed Img02.jpg-meanshift-0.8,lab_texture_leung_malik,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.44599381389048814,0.2425405266706228,0.21979325895996477,0.14890567116134118,0.37521130044494533
texture_leung_malik | Half Resize PCA 95 Mean Shift | Post Processed Img02.jpg-meanshift-0.8,texture_leung_malik,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.44099572949175886,0.24616355539603457,0.21905446841606585,0.13753181243668616,0.3737734859230186
hsv_texture_leung_malik | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-1.5,hsv_texture_leung_malik,Sampled Mean Shift,Mean Shift,1,1,0.33934040735375,0.3362512523063486,0.2177338376993732,0.07633455566890943,0.35659395806038874
xy_rgb_texture_leung_malik | Half Resize PCA 95 Mean Shift | Post Processed Img02.jpg-meanshift-1.5,xy_rgb_texture_leung_malik,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.5179876922896568,0.2681502750684558,0.21715445683163462,0.16300284086223588,0.41001029786076515
xy_texture_leung_malik | Half Resize PCA 95 Mean Shift | Post Processed Img02.jpg-meanshift-1.5,xy_texture_leung_malik,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.5642353787563333,0.2697880660108943,0.21659250452095435,0.14500957577877774,0.41341701154785265
xy_lab_texture_leung_malik | Half Resize PCA 95 Mean Shift | Post Processed Img02.jpg-meanshift-0.8,xy_lab_texture_leung_malik,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.516087918149636,0.2298579813578643,0.2161936175501565,0.15433448125806465,0.3561311131404589
rgb_texture_glcm | KMeans | Postprocessed Img06.jpg-segment of 4,rgb_texture_glcm,KMeans,KMeans,1,1,0.3674605883190105,0.3298469829864581,0.2147213473868257,0.07522753732575668,0.4317977793527049
rgb | Sampled Mean Shift | Post Processed Img09-meanshift-1.5,rgb,Sampled Mean Shift,Mean Shift,1,1,0.21679209217200582,0.47992636528513954,0.2112773165711393,0.15263122678053007,0.4109848484848485
rgb_texture_leung_malik | Half Resize PCA 95 Mean Shift | Post Processed Img02.jpg-meanshift-0.8,rgb_texture_leung_malik,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.5119700264579292,0.2346239720137527,0.21081366717732952,0.1529130421353166,0.3496285645818356
texture | Sampled Mean Shift | Post Processed Img09-meanshift-0.8,texture,Sampled Mean Shift,Mean Shift,1,1,0.3221717510023477,0.47241748868684946,0.21079496108142276,0.13118853264014102,0.403152619949495
xy_rgb_texture | KMeans | Postprocessed Img01-segment of 5,xy_rgb_texture,KMeans,KMeans,1,1,0.5041493243869833,0.3301698546339258,0.21050684900071226,0.16750500556192513,0.37415560780046764
xy_rgb_texture_leung_malik | Quarter Resize Mean Shift | Post Processed Img03.jpg-meanshift-1.5,xy_rgb_texture_leung_malik,Quarter Resize Mean Shift,Mean Shift,1,1,0.6003586973163316,0.24434731519726535,0.21016323655518804,0.2199560459719659,0.32667534536693416
rgb | KMeans | Postprocessed Img06.jpg-segment of 4,rgb,KMeans,KMeans,1,1,0.35563470880214787,0.4292855738521868,0.2085413285745185,0.06226514627862505,0.4242302543507363
lab_texture_glcm | KMeans | Postprocessed Img06.jpg-segment of 4,lab_texture_glcm,KMeans,KMeans,1,1,0.3612076106632156,0.3659014019888963,0.20839033868341278,0.08058032049398525,0.4274352311205607
xy | KMeans | Postprocessed Img06.jpg-segment of 4,xy,KMeans,KMeans,1,1,0.3366154125435711,0.43202097590297905,0.2080532693217415,0.18005499325180735,0.4521458382549807
xy_rgb | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-1.5,xy_rgb,Sampled Mean Shift,Mean Shift,1,1,0.20977547030176127,0.3847097634976818,0.20794968503060338,0.057739568976827596,0.42765915063476373
xy_lab_texture | Sampled Mean Shift | Post Processed Img09-meanshift-1.5,xy_lab_texture,Sampled Mean Shift,Mean Shift,1,1,0.2135329736443737,0.24012439982540376,0.2062865606719664,0.10047220180400068,0.41526594065656564
xy_hsv_texture | KMeans | Postprocessed Img01-segment of 5,xy_hsv_texture,KMeans,KMeans,1,1,0.5133347220827162,0.31189013780010855,0.20418099162791226,0.1590384603988335,0.35614406642444024
xy_hsv | KMeans | Postprocessed Img06.jpg-segment of 4,xy_hsv,KMeans,KMeans,1,1,0.3583282914329378,0.29471524144206146,0.20114007652941363,0.13317820496752242,0.5061658398299078
xy | Sampled Mean Shift | Post Processed Img05.jpg-meanshift-0.8,xy,Sampled Mean Shift,Mean Shift,1,1,0.25181284029268847,0.46307722313633537,0.20071101815841014,0.04180953083682702,0.4488888447757342
lab_texture_glcm | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-0.8,lab_texture_glcm,Quarter Resize Mean Shift,Mean Shift,1,1,0.753320386549102,0.2229579350829493,0.1990222565742476,0.08495405051381216,0.3151035514607449
xy_texture | KMeans | Postprocessed Img01-segment of 5,xy_texture,KMeans,KMeans,1,1,0.5185939988517687,0.34910269856685827,0.19806610209569975,0.12818227715952638,0.30038665552684246
hsv_texture | Sampled Mean Shift | Post Processed Img09-meanshift-1.5,hsv_texture,Sampled Mean Shift,Mean Shift,1,1,0.24402558951041556,0.20146224356176343,0.19756442085437892,0.10482361777475159,0.4036556976010101
texture | KMeans | Postprocessed Img01-segment of 5,texture,KMeans,KMeans,1,1,0.5024638301578551,0.3183147104406099,0.19669864624275107,0.10946960432708794,0.2980550644102046
lab_texture_leung_malik | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-1.5,lab_texture_leung_malik,Sampled Mean Shift,Mean Shift,1,1,0.294828634369955,0.32929153920681914,0.1953368047040605,0.06991265119086047,0.36945012679951883
xy | Quarter Resize Mean Shift | Post Processed Img03.jpg-meanshift-0.8,xy,Quarter Resize Mean Shift,Mean Shift,1,1,0.9912023460410557,0.19256516165788348,0.1922365988909427,0.26401714670849,0.24398158043017856
xy_texture_dinov2_dinov2_vits14_pca64_max518 | KMeans | Postprocessed Img02.jpg-segment of 5,xy_texture_dinov2_dinov2_vits14_pca64_max518,KMeans,KMeans,1,1,0.3344412613922569,0.29996372670008287,0.19192579193023154,0.09512206767132678,0.4407290108224688
xy | Half Resize PCA 95 Mean Shift | Post Processed Img02.jpg-meanshift-0.8,xy,Half Resize PCA 95 Mean Shift,Mean Shift,1,1,0.5418021283882463,0.33561104202761527,0.18977617337263422,0.12601087769203234,0.3139034073613513
xy_lab | Quarter Resize Mean Shift | Post Processed Img03.jpg-meanshift-0.8,xy_lab,Quarter Resize Mean Shift,Mean Shift,1,1,0.9640349297803384,0.19065126050420167,0.1893048128342246,0.09844499669449977,0.27868990485812917
texture_glcm | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-1.5,texture_glcm,Quarter Resize Mean Shift,Mean Shift,1,1,0.37994808598369467,0.30712793733681465,0.18922143751793277,0.08726099393959438,0.5368847940782738
Texture_only | Sampled Mean Shift | Post Processed Img08-epanechnikov-1.5,Texture_only,Sampled Mean Shift,Mean Shift,1,1,0.6947619146166832,0.1871620085708473,0.18644126391671131,0.13577766512447223,0.28682331123737376
hsv_texture | KMeans | Postprocessed Img01-segment of 5,hsv_texture,KMeans,KMeans,1,1,0.513928045296856,0.31073087426386603,0.18508440546377625,0.14215969923287847,0.3644730280244299
LAB_Texture | Sampled Mean Shift | Post Processed Img08-epanechnikov-1.5,LAB_Texture,Sampled Mean Shift,Mean Shift,1,1,0.6947853069749693,0.1854824843144729,0.18469023073186078,0.12339645489893133,0.28571851325757575
RGB_Texture | Sampled Mean Shift | Post Processed Img08-epanechnikov-1.5,RGB_Texture,Sampled Mean Shift,Mean Shift,1,1,0.7298961800712014,0.1856534605173298,0.18457999943693726,0.11933986157334588,0.2855508207070707
xy_texture_glcm | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-0.8,xy_texture_glcm,Quarter Resize Mean Shift,Mean Shift,1,1,0.7649291731702943,0.19917230608653871,0.18247992807015745,0.10564286797491765,0.23202614379084968
HSV_Texture | Sampled Mean Shift | Post Processed Img08-epanechnikov-1.5,HSV_Texture,Sampled Mean Shift,Mean Shift,1,1,0.6620942218178454,0.18355078153441104,0.18238658399410151,0.10919567899536678,0.2826112689393939
HSV_XY | Sampled Mean Shift | Post Processed Img08-epanechnikov-1.5,HSV_XY,Sampled Mean Shift,Mean Shift,1,1,0.37411274253612975,0.3183989747011697,0.1791965008027982,0.30579642982677424,0.4063683712121212
xy | Quarter Resize Mean Shift | Post Processed Img10-meanshift-0.8,xy,Quarter Resize Mean Shift,Mean Shift,1,1,0.7691463045234249,0.18696884721821674,0.1770341600020916,0.0923375943784107,0.24085462656650494
lab_texture | Sampled Mean Shift | Post Processed Img09-meanshift-1.5,lab_texture,Sampled Mean Shift,Mean Shift,1,1,0.19680427952113907,0.21598646879092098,0.17509731068648265,0.08041807149853403,0.41480232007575757
texture_dinov2_dinov2_vits14_pca64_max518 | KMeans | Postprocessed Img02.jpg-segment of 5,texture_dinov2_dinov2_vits14_pca64_max518,KMeans,KMeans,1,1,0.29315752850832627,0.27131098269375475,0.17376490316496182,0.10727805144127214,0.4057227608629478
RGB_XY | Sampled Mean Shift | Post Processed Img08-epanechnikov-1.5,RGB_XY,Sampled Mean Shift,Mean Shift,1,1,0.36232447413257635,0.3252773884462934,0.1736529306984453,0.31850101394210506,0.35658341224747475
rgb_texture | KMeans | Postprocessed Img01-segment of 5,rgb_texture,KMeans,KMeans,1,1,0.5126781400825904,0.2684444083284734,0.1732415687153071,0.11979752099195393,0.3288385437918148
