image_id,selected_from_own_gt_macro_iou,selected_from_own_gt_boundary_f1,feature_set,method_dir,algorithm,prediction_name,method_key,peer_gt_source_path,prediction_path,prediction_rel_path,matching,gt_shape,n_gt_labels,n_pred_labels,gt_label_id,gt_label_name,pred_label_after_matching_id,pred_label_after_matching_name,raw_count,row_normalized_value
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,6,soy beans (#ff7f00),7,kidney beans (#ffff00),106,0.0022570479516225194
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,7,kidney beans (#ffff00),0,background_or_#000000,0,0.0
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,7,kidney beans (#ffff00),1,green beans (#0000ff),0,0.0
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,7,kidney beans (#ffff00),2,corn kernels (#00ff00),177,0.006895745675549322
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,7,kidney beans (#ffff00),3,cashew nuts (#4b0082),0,0.0
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,7,kidney beans (#ffff00),4,1 (#9400d3),162,0.006311360448807854
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,7,kidney beans (#ffff00),5,2 (#ff0000),0,0.0
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,7,kidney beans (#ffff00),6,soy beans (#ff7f00),242,0.009428081658095683
Img04,0.7951575886402268,0.5073078185589347,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img04.jpg-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img04.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img04/mask.png,/mnt/data/work_input/outputs/Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,Img04/xy_lab/Sampled Mean Shift/Post Processed Img04.jpg-meanshift-0.8.png,many_to_one,417x626,8,40,7,kidney beans (#ffff00),7,kidney beans (#ffff00),25087,0.9773648122175471
Img05,0.9141042216954146,0.8552974975636494,lab,Sampled Mean Shift,Mean Shift,Post Processed Img05.jpg-meanshift-0.8,lab | Sampled Mean Shift | Post Processed Img05.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img05/mask.png,/mnt/data/work_input/outputs/Img05/lab/Sampled Mean Shift/Post Processed Img05.jpg-meanshift-0.8.png,Img05/lab/Sampled Mean Shift/Post Processed Img05.jpg-meanshift-0.8.png,many_to_one,259x389,3,4,0,background_or_#000000,0,background_or_#000000,78623,0.9951018858372358
Img05,0.9141042216954146,0.8552974975636494,lab,Sampled Mean Shift,Mean Shift,Post Processed Img05.jpg-meanshift-0.8,lab | Sampled Mean Shift | Post Processed Img05.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img05/mask.png,/mnt/data/work_input/outputs/Img05/lab/Sampled Mean Shift/Post Processed Img05.jpg-meanshift-0.8.png,Img05/lab/Sampled Mean Shift/Post Processed Img05.jpg-meanshift-0.8.png,many_to_one,259x389,3,4,0,background_or_#000000,1,1 (#ff0000),309,0.00391089735476522
Img05,0.9141042216954146,0.8552974975636494,lab,Sampled Mean Shift,Mean Shift,Post Processed Img05.jpg-meanshift-0.8,lab | Sampled Mean Shift | Post Processed Img05.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img05/mask.png,/mnt/data/work_input/outputs/Img05/lab/Sampled Mean Shift/Post Processed Img05.jpg-meanshift-0.8.png,Img05/lab/Sampled Mean Shift/Post Processed Img05.jpg-meanshift-0.8.png,many_to_one,259x389,3,4,0,background_or_#000000,2,2 (#ff7f00),78,0.0009872168079989876
Img05,0.9141042216954146,0.8552974975636494,lab,Sampled Mean Shift,Mean Shift,Post Processed Img05.jpg-meanshift-0.8,lab | Sampled Mean Shift | Post Processed Img05.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img05/mask.png,/mnt/data/work_input/outputs/Img05/lab/Sampled Mean Shift/Post Processed Img05.jpg-meanshift-0.8.png,Img05/lab/Sampled Mean Shift/Post Processed Img05.jpg-meanshift-0.8.png,many_to_one,259x389,3,4,1,1 (#ff0000),0,background_or_#000000,168,0.02137676549179285
Img05,0.9141042216954146,0.8552974975636494,lab,Sampled Mean Shift,Mean Shift,Post Processed Img05.jpg-meanshift-0.8,lab | Sampled Mean Shift | Post Processed Img05.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img05/mask.png,/mnt/data/work_input/outputs/Img05/lab/Sampled Mean Shift/Post Processed Img05.jpg-meanshift-0.8.png,Img05/lab/Sampled Mean Shift/Post Processed Img05.jpg-meanshift-0.8.png,many_to_one,259x389,3,4,1,1 (#ff0000),1,1 (#ff0000),7600,0.9670441532001527
Img05,0.9141042216954146,0.8552974975636494,lab,Sampled Mean Shift,Mean Shift,Post Processed Img05.jpg-meanshift-0.8,lab | Sampled Mean Shift | Post Processed Img05.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img05/mask.png,/mnt/data/work_input/outputs/Img05/lab/Sampled Mean Shift/Post Processed Img05.jpg-meanshift-0.8.png,Img05/lab/Sampled Mean Shift/Post Processed Img05.jpg-meanshift-0.8.png,many_to_one,259x389,3,4,1,1 (#ff0000),2,2 (#ff7f00),91,0.01157908130805446
Img05,0.9141042216954146,0.8552974975636494,lab,Sampled Mean Shift,Mean Shift,Post Processed Img05.jpg-meanshift-0.8,lab | Sampled Mean Shift | Post Processed Img05.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img05/mask.png,/mnt/data/work_input/outputs/Img05/lab/Sampled Mean Shift/Post Processed Img05.jpg-meanshift-0.8.png,Img05/lab/Sampled Mean Shift/Post Processed Img05.jpg-meanshift-0.8.png,many_to_one,259x389,3,4,2,2 (#ff7f00),0,background_or_#000000,0,0.0
Img05,0.9141042216954146,0.8552974975636494,lab,Sampled Mean Shift,Mean Shift,Post Processed Img05.jpg-meanshift-0.8,lab | Sampled Mean Shift | Post Processed Img05.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img05/mask.png,/mnt/data/work_input/outputs/Img05/lab/Sampled Mean Shift/Post Processed Img05.jpg-meanshift-0.8.png,Img05/lab/Sampled Mean Shift/Post Processed Img05.jpg-meanshift-0.8.png,many_to_one,259x389,3,4,2,2 (#ff7f00),1,1 (#ff0000),366,0.0263650770782308
Img05,0.9141042216954146,0.8552974975636494,lab,Sampled Mean Shift,Mean Shift,Post Processed Img05.jpg-meanshift-0.8,lab | Sampled Mean Shift | Post Processed Img05.jpg-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img05/mask.png,/mnt/data/work_input/outputs/Img05/lab/Sampled Mean Shift/Post Processed Img05.jpg-meanshift-0.8.png,Img05/lab/Sampled Mean Shift/Post Processed Img05.jpg-meanshift-0.8.png,many_to_one,259x389,3,4,2,2 (#ff7f00),2,2 (#ff7f00),13516,0.9736349229217692
Img06,0.7077696358981715,0.5358696529099923,xy_lab,Quarter Resize Mean Shift,Mean Shift,Post Processed Img06.jpg-meanshift-1.5,xy_lab | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-1.5,/mnt/data/work_input/outputs/Peer GT/Img06/mask.png,/mnt/data/work_input/outputs/Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,many_to_one,255x498,5,5,0,background_or_#000000,0,background_or_#000000,64178,0.9665215885302932
Img06,0.7077696358981715,0.5358696529099923,xy_lab,Quarter Resize Mean Shift,Mean Shift,Post Processed Img06.jpg-meanshift-1.5,xy_lab | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-1.5,/mnt/data/work_input/outputs/Peer GT/Img06/mask.png,/mnt/data/work_input/outputs/Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,many_to_one,255x498,5,5,0,background_or_#000000,1,4 (#00ff00),1218,0.01834309724251141
Img06,0.7077696358981715,0.5358696529099923,xy_lab,Quarter Resize Mean Shift,Mean Shift,Post Processed Img06.jpg-meanshift-1.5,xy_lab | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-1.5,/mnt/data/work_input/outputs/Peer GT/Img06/mask.png,/mnt/data/work_input/outputs/Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,many_to_one,255x498,5,5,0,background_or_#000000,2,1 (#ff0000),133,0.0020029818828029696
Img06,0.7077696358981715,0.5358696529099923,xy_lab,Quarter Resize Mean Shift,Mean Shift,Post Processed Img06.jpg-meanshift-1.5,xy_lab | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-1.5,/mnt/data/work_input/outputs/Peer GT/Img06/mask.png,/mnt/data/work_input/outputs/Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,many_to_one,255x498,5,5,0,background_or_#000000,3,2 (#ff7f00),82,0.0012349211608258912
Img06,0.7077696358981715,0.5358696529099923,xy_lab,Quarter Resize Mean Shift,Mean Shift,Post Processed Img06.jpg-meanshift-1.5,xy_lab | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-1.5,/mnt/data/work_input/outputs/Peer GT/Img06/mask.png,/mnt/data/work_input/outputs/Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,many_to_one,255x498,5,5,0,background_or_#000000,4,3 (#ffff00),790,0.011897411183566513
Img06,0.7077696358981715,0.5358696529099923,xy_lab,Quarter Resize Mean Shift,Mean Shift,Post Processed Img06.jpg-meanshift-1.5,xy_lab | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-1.5,/mnt/data/work_input/outputs/Peer GT/Img06/mask.png,/mnt/data/work_input/outputs/Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,many_to_one,255x498,5,5,1,4 (#00ff00),0,background_or_#000000,105,0.006335223844575842
Img06,0.7077696358981715,0.5358696529099923,xy_lab,Quarter Resize Mean Shift,Mean Shift,Post Processed Img06.jpg-meanshift-1.5,xy_lab | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-1.5,/mnt/data/work_input/outputs/Peer GT/Img06/mask.png,/mnt/data/work_input/outputs/Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,many_to_one,255x498,5,5,1,4 (#00ff00),1,4 (#00ff00),16412,0.9902256546397973
Img06,0.7077696358981715,0.5358696529099923,xy_lab,Quarter Resize Mean Shift,Mean Shift,Post Processed Img06.jpg-meanshift-1.5,xy_lab | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-1.5,/mnt/data/work_input/outputs/Peer GT/Img06/mask.png,/mnt/data/work_input/outputs/Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,many_to_one,255x498,5,5,1,4 (#00ff00),2,1 (#ff0000),0,0.0
Img06,0.7077696358981715,0.5358696529099923,xy_lab,Quarter Resize Mean Shift,Mean Shift,Post Processed Img06.jpg-meanshift-1.5,xy_lab | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-1.5,/mnt/data/work_input/outputs/Peer GT/Img06/mask.png,/mnt/data/work_input/outputs/Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,many_to_one,255x498,5,5,1,4 (#00ff00),3,2 (#ff7f00),57,0.0034391215156268857
Img06,0.7077696358981715,0.5358696529099923,xy_lab,Quarter Resize Mean Shift,Mean Shift,Post Processed Img06.jpg-meanshift-1.5,xy_lab | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-1.5,/mnt/data/work_input/outputs/Peer GT/Img06/mask.png,/mnt/data/work_input/outputs/Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,many_to_one,255x498,5,5,1,4 (#00ff00),4,3 (#ffff00),0,0.0
Img06,0.7077696358981715,0.5358696529099923,xy_lab,Quarter Resize Mean Shift,Mean Shift,Post Processed Img06.jpg-meanshift-1.5,xy_lab | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-1.5,/mnt/data/work_input/outputs/Peer GT/Img06/mask.png,/mnt/data/work_input/outputs/Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,many_to_one,255x498,5,5,2,1 (#ff0000),0,background_or_#000000,158,0.01664033701948394
Img06,0.7077696358981715,0.5358696529099923,xy_lab,Quarter Resize Mean Shift,Mean Shift,Post Processed Img06.jpg-meanshift-1.5,xy_lab | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-1.5,/mnt/data/work_input/outputs/Peer GT/Img06/mask.png,/mnt/data/work_input/outputs/Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,many_to_one,255x498,5,5,2,1 (#ff0000),1,4 (#00ff00),0,0.0
Img06,0.7077696358981715,0.5358696529099923,xy_lab,Quarter Resize Mean Shift,Mean Shift,Post Processed Img06.jpg-meanshift-1.5,xy_lab | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-1.5,/mnt/data/work_input/outputs/Peer GT/Img06/mask.png,/mnt/data/work_input/outputs/Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,many_to_one,255x498,5,5,2,1 (#ff0000),2,1 (#ff0000),9318,0.9813586097946287
Img06,0.7077696358981715,0.5358696529099923,xy_lab,Quarter Resize Mean Shift,Mean Shift,Post Processed Img06.jpg-meanshift-1.5,xy_lab | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-1.5,/mnt/data/work_input/outputs/Peer GT/Img06/mask.png,/mnt/data/work_input/outputs/Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,many_to_one,255x498,5,5,2,1 (#ff0000),3,2 (#ff7f00),0,0.0
Img06,0.7077696358981715,0.5358696529099923,xy_lab,Quarter Resize Mean Shift,Mean Shift,Post Processed Img06.jpg-meanshift-1.5,xy_lab | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-1.5,/mnt/data/work_input/outputs/Peer GT/Img06/mask.png,/mnt/data/work_input/outputs/Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,many_to_one,255x498,5,5,2,1 (#ff0000),4,3 (#ffff00),19,0.002001053185887309
Img06,0.7077696358981715,0.5358696529099923,xy_lab,Quarter Resize Mean Shift,Mean Shift,Post Processed Img06.jpg-meanshift-1.5,xy_lab | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-1.5,/mnt/data/work_input/outputs/Peer GT/Img06/mask.png,/mnt/data/work_input/outputs/Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,many_to_one,255x498,5,5,3,2 (#ff7f00),0,background_or_#000000,405,0.020684371807967315
Img06,0.7077696358981715,0.5358696529099923,xy_lab,Quarter Resize Mean Shift,Mean Shift,Post Processed Img06.jpg-meanshift-1.5,xy_lab | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-1.5,/mnt/data/work_input/outputs/Peer GT/Img06/mask.png,/mnt/data/work_input/outputs/Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,many_to_one,255x498,5,5,3,2 (#ff7f00),1,4 (#00ff00),238,0.012155260469867212
Img06,0.7077696358981715,0.5358696529099923,xy_lab,Quarter Resize Mean Shift,Mean Shift,Post Processed Img06.jpg-meanshift-1.5,xy_lab | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-1.5,/mnt/data/work_input/outputs/Peer GT/Img06/mask.png,/mnt/data/work_input/outputs/Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,many_to_one,255x498,5,5,3,2 (#ff7f00),2,1 (#ff0000),0,0.0
Img06,0.7077696358981715,0.5358696529099923,xy_lab,Quarter Resize Mean Shift,Mean Shift,Post Processed Img06.jpg-meanshift-1.5,xy_lab | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-1.5,/mnt/data/work_input/outputs/Peer GT/Img06/mask.png,/mnt/data/work_input/outputs/Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,many_to_one,255x498,5,5,3,2 (#ff7f00),3,2 (#ff7f00),18937,0.9671603677221655
Img06,0.7077696358981715,0.5358696529099923,xy_lab,Quarter Resize Mean Shift,Mean Shift,Post Processed Img06.jpg-meanshift-1.5,xy_lab | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-1.5,/mnt/data/work_input/outputs/Peer GT/Img06/mask.png,/mnt/data/work_input/outputs/Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,many_to_one,255x498,5,5,3,2 (#ff7f00),4,3 (#ffff00),0,0.0
Img06,0.7077696358981715,0.5358696529099923,xy_lab,Quarter Resize Mean Shift,Mean Shift,Post Processed Img06.jpg-meanshift-1.5,xy_lab | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-1.5,/mnt/data/work_input/outputs/Peer GT/Img06/mask.png,/mnt/data/work_input/outputs/Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,many_to_one,255x498,5,5,4,3 (#ffff00),0,background_or_#000000,172,0.011512717536813922
Img06,0.7077696358981715,0.5358696529099923,xy_lab,Quarter Resize Mean Shift,Mean Shift,Post Processed Img06.jpg-meanshift-1.5,xy_lab | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-1.5,/mnt/data/work_input/outputs/Peer GT/Img06/mask.png,/mnt/data/work_input/outputs/Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,many_to_one,255x498,5,5,4,3 (#ffff00),1,4 (#00ff00),0,0.0
Img06,0.7077696358981715,0.5358696529099923,xy_lab,Quarter Resize Mean Shift,Mean Shift,Post Processed Img06.jpg-meanshift-1.5,xy_lab | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-1.5,/mnt/data/work_input/outputs/Peer GT/Img06/mask.png,/mnt/data/work_input/outputs/Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,many_to_one,255x498,5,5,4,3 (#ffff00),2,1 (#ff0000),169,0.011311914323962518
Img06,0.7077696358981715,0.5358696529099923,xy_lab,Quarter Resize Mean Shift,Mean Shift,Post Processed Img06.jpg-meanshift-1.5,xy_lab | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-1.5,/mnt/data/work_input/outputs/Peer GT/Img06/mask.png,/mnt/data/work_input/outputs/Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,many_to_one,255x498,5,5,4,3 (#ffff00),3,2 (#ff7f00),0,0.0
Img06,0.7077696358981715,0.5358696529099923,xy_lab,Quarter Resize Mean Shift,Mean Shift,Post Processed Img06.jpg-meanshift-1.5,xy_lab | Quarter Resize Mean Shift | Post Processed Img06.jpg-meanshift-1.5,/mnt/data/work_input/outputs/Peer GT/Img06/mask.png,/mnt/data/work_input/outputs/Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,Img06/xy_lab/Quarter Resize Mean Shift/Post Processed Img06.jpg-meanshift-1.5.png,many_to_one,255x498,5,5,4,3 (#ffff00),4,3 (#ffff00),14599,0.9771753681392236
Img07,0.957384366115374,0.8473353895256946,hsv,Half Resize PCA 95 Mean Shift,Mean Shift,Post Processed Img07.png-meanshift-1.5,hsv | Half Resize PCA 95 Mean Shift | Post Processed Img07.png-meanshift-1.5,/mnt/data/work_input/outputs/Peer GT/Img07/mask.png,/mnt/data/work_input/outputs/Img07/hsv/Half Resize PCA 95 Mean Shift/Post Processed Img07.png-meanshift-1.5.png,Img07/hsv/Half Resize PCA 95 Mean Shift/Post Processed Img07.png-meanshift-1.5.png,many_to_one,305x408,2,3,0,background_or_#000000,0,background_or_#000000,91311,0.9969755863213522
Img07,0.957384366115374,0.8473353895256946,hsv,Half Resize PCA 95 Mean Shift,Mean Shift,Post Processed Img07.png-meanshift-1.5,hsv | Half Resize PCA 95 Mean Shift | Post Processed Img07.png-meanshift-1.5,/mnt/data/work_input/outputs/Peer GT/Img07/mask.png,/mnt/data/work_input/outputs/Img07/hsv/Half Resize PCA 95 Mean Shift/Post Processed Img07.png-meanshift-1.5.png,Img07/hsv/Half Resize PCA 95 Mean Shift/Post Processed Img07.png-meanshift-1.5.png,many_to_one,305x408,2,3,0,background_or_#000000,1,1 (#ff0000),277,0.0030244136786478576
Img07,0.957384366115374,0.8473353895256946,hsv,Half Resize PCA 95 Mean Shift,Mean Shift,Post Processed Img07.png-meanshift-1.5,hsv | Half Resize PCA 95 Mean Shift | Post Processed Img07.png-meanshift-1.5,/mnt/data/work_input/outputs/Peer GT/Img07/mask.png,/mnt/data/work_input/outputs/Img07/hsv/Half Resize PCA 95 Mean Shift/Post Processed Img07.png-meanshift-1.5.png,Img07/hsv/Half Resize PCA 95 Mean Shift/Post Processed Img07.png-meanshift-1.5.png,many_to_one,305x408,2,3,1,1 (#ff0000),0,background_or_#000000,1101,0.033513941312553266
Img07,0.957384366115374,0.8473353895256946,hsv,Half Resize PCA 95 Mean Shift,Mean Shift,Post Processed Img07.png-meanshift-1.5,hsv | Half Resize PCA 95 Mean Shift | Post Processed Img07.png-meanshift-1.5,/mnt/data/work_input/outputs/Peer GT/Img07/mask.png,/mnt/data/work_input/outputs/Img07/hsv/Half Resize PCA 95 Mean Shift/Post Processed Img07.png-meanshift-1.5.png,Img07/hsv/Half Resize PCA 95 Mean Shift/Post Processed Img07.png-meanshift-1.5.png,many_to_one,305x408,2,3,1,1 (#ff0000),1,1 (#ff0000),31751,0.9664860586874467
