image_id,selected_from_own_gt_macro_iou,selected_from_own_gt_boundary_f1,feature_set,method_dir,algorithm,prediction_name,method_key,peer_gt_source_path,prediction_path,prediction_rel_path,matching,gt_shape,n_gt_labels,n_pred_labels,class_id,class_name,support_pixels,tp,fp,fn,precision,recall,iou,boundary_f1,included_in_macro_average
Img08,0.9469637810458952,0.875061640991403,LAB_XY,Sampled Mean Shift,Mean Shift,Post Processed Img08-epanechnikov-0.5,LAB_XY | Sampled Mean Shift | Post Processed Img08-epanechnikov-0.5,/mnt/data/work_input/outputs/Peer GT/Img08/mask.png,/mnt/data/work_input/outputs/Img08/LAB_XY/Sampled Mean Shift/Post Processed Img08-epanechnikov-0.5.png,Img08/LAB_XY/Sampled Mean Shift/Post Processed Img08-epanechnikov-0.5.png,many_to_one,288x352,5,60,4,3 (#ffff00),25097,24520,346,577,0.9860854178396203,0.977009204287365,0.9637228314271116,0.8787302066895355,True
Img09,0.9284714942014882,0.7432424442731834,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img09-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img09-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img09/mask.png,/mnt/data/work_input/outputs/Img09/xy_lab/Sampled Mean Shift/Post Processed Img09-meanshift-0.8.png,Img09/xy_lab/Sampled Mean Shift/Post Processed Img09-meanshift-0.8.png,many_to_one,288x352,6,34,0,background_or_#000000,1880,0,0,1880,0.0,0.0,0.0,0.0,False
Img09,0.9284714942014882,0.7432424442731834,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img09-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img09-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img09/mask.png,/mnt/data/work_input/outputs/Img09/xy_lab/Sampled Mean Shift/Post Processed Img09-meanshift-0.8.png,Img09/xy_lab/Sampled Mean Shift/Post Processed Img09-meanshift-0.8.png,many_to_one,288x352,6,34,1,5 (#0000ff),22706,22476,748,230,0.9677919393730624,0.9898705188056021,0.9583013558454848,0.7855530866343087,True
Img09,0.9284714942014882,0.7432424442731834,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img09-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img09-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img09/mask.png,/mnt/data/work_input/outputs/Img09/xy_lab/Sampled Mean Shift/Post Processed Img09-meanshift-0.8.png,Img09/xy_lab/Sampled Mean Shift/Post Processed Img09-meanshift-0.8.png,many_to_one,288x352,6,34,2,4 (#00ff00),23382,22953,722,429,0.9695036958817318,0.9816525532460867,0.9522485894457351,0.7817383986535227,True
Img09,0.9284714942014882,0.7432424442731834,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img09-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img09-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img09/mask.png,/mnt/data/work_input/outputs/Img09/xy_lab/Sampled Mean Shift/Post Processed Img09-meanshift-0.8.png,Img09/xy_lab/Sampled Mean Shift/Post Processed Img09-meanshift-0.8.png,many_to_one,288x352,6,34,3,1 (#ff0000),16878,16561,937,317,0.9464510229740541,0.9812181538096931,0.9296098793151838,0.7728899629073723,True
Img09,0.9284714942014882,0.7432424442731834,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img09-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img09-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img09/mask.png,/mnt/data/work_input/outputs/Img09/xy_lab/Sampled Mean Shift/Post Processed Img09-meanshift-0.8.png,Img09/xy_lab/Sampled Mean Shift/Post Processed Img09-meanshift-0.8.png,many_to_one,288x352,6,34,4,2 (#ff7f00),18173,17448,591,725,0.9672376517545318,0.9601056512408518,0.9298657002771265,0.766884061470116,True
Img09,0.9284714942014882,0.7432424442731834,xy_lab,Sampled Mean Shift,Mean Shift,Post Processed Img09-meanshift-0.8,xy_lab | Sampled Mean Shift | Post Processed Img09-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img09/mask.png,/mnt/data/work_input/outputs/Img09/xy_lab/Sampled Mean Shift/Post Processed Img09-meanshift-0.8.png,Img09/xy_lab/Sampled Mean Shift/Post Processed Img09-meanshift-0.8.png,many_to_one,288x352,6,34,5,3 (#ffff00),18357,18088,852,269,0.9550158394931362,0.9853461894645095,0.9416419386745796,0.7846837439633961,True
Img10,0.9672530668873528,0.5452123751959573,xy_hsv,Quarter Resize Mean Shift,Mean Shift,Post Processed Img10-meanshift-0.8,xy_hsv | Quarter Resize Mean Shift | Post Processed Img10-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img10/mask.png,/mnt/data/work_input/outputs/Img10/xy_hsv/Quarter Resize Mean Shift/Post Processed Img10-meanshift-0.8.png,Img10/xy_hsv/Quarter Resize Mean Shift/Post Processed Img10-meanshift-0.8.png,many_to_one,823x685,4,22,0,background_or_#000000,229524,229025,14011,499,0.9423501045112658,0.9978259354141615,0.9404192415874515,0.6125995355786231,False
Img10,0.9672530668873528,0.5452123751959573,xy_hsv,Quarter Resize Mean Shift,Mean Shift,Post Processed Img10-meanshift-0.8,xy_hsv | Quarter Resize Mean Shift | Post Processed Img10-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img10/mask.png,/mnt/data/work_input/outputs/Img10/xy_hsv/Quarter Resize Mean Shift/Post Processed Img10-meanshift-0.8.png,Img10/xy_hsv/Quarter Resize Mean Shift/Post Processed Img10-meanshift-0.8.png,many_to_one,823x685,4,22,1,1 (#ff0000),264451,251935,20856,12516,0.9235458647829291,0.9526717614983494,0.8830312610626448,0.26490035007452084,True
Img10,0.9672530668873528,0.5452123751959573,xy_hsv,Quarter Resize Mean Shift,Mean Shift,Post Processed Img10-meanshift-0.8,xy_hsv | Quarter Resize Mean Shift | Post Processed Img10-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img10/mask.png,/mnt/data/work_input/outputs/Img10/xy_hsv/Quarter Resize Mean Shift/Post Processed Img10-meanshift-0.8.png,Img10/xy_hsv/Quarter Resize Mean Shift/Post Processed Img10-meanshift-0.8.png,many_to_one,823x685,4,22,2,2 (#ff7f00),25587,5318,14,20269,0.9973743435858965,0.20783991870871926,0.20772626069294167,0.13606941192673186,True
Img10,0.9672530668873528,0.5452123751959573,xy_hsv,Quarter Resize Mean Shift,Mean Shift,Post Processed Img10-meanshift-0.8,xy_hsv | Quarter Resize Mean Shift | Post Processed Img10-meanshift-0.8,/mnt/data/work_input/outputs/Peer GT/Img10/mask.png,/mnt/data/work_input/outputs/Img10/xy_hsv/Quarter Resize Mean Shift/Post Processed Img10-meanshift-0.8.png,Img10/xy_hsv/Quarter Resize Mean Shift/Post Processed Img10-meanshift-0.8.png,many_to_one,823x685,4,22,3,3 (#ffff00),44193,42256,340,1937,0.9920180298619589,0.9561695291109452,0.9488693777648036,0.6826460558473512,True
